Freq [GHz],"re(St(M4_p_T1,M4_p_T1)) []","im(St(M4_p_T1,M4_p_T1)) []","re(St(M4_p_T1,M4_n_T1)) []","im(St(M4_p_T1,M4_n_T1)) []","re(St(M4_p_T1,M3_p_T1)) []","im(St(M4_p_T1,M3_p_T1)) []","re(St(M4_p_T1,M3_n_T1)) []","im(St(M4_p_T1,M3_n_T1)) []","re(St(M4_n_T1,M4_p_T1)) []","im(St(M4_n_T1,M4_p_T1)) []","re(St(M4_n_T1,M4_n_T1)) []","im(St(M4_n_T1,M4_n_T1)) []","re(St(M4_n_T1,M3_p_T1)) []","im(St(M4_n_T1,M3_p_T1)) []","re(St(M4_n_T1,M3_n_T1)) []","im(St(M4_n_T1,M3_n_T1)) []","re(St(M3_p_T1,M4_p_T1)) []","im(St(M3_p_T1,M4_p_T1)) []","re(St(M3_p_T1,M4_n_T1)) []","im(St(M3_p_T1,M4_n_T1)) []","re(St(M3_p_T1,M3_p_T1)) []","im(St(M3_p_T1,M3_p_T1)) []","re(St(M3_p_T1,M3_n_T1)) []","im(St(M3_p_T1,M3_n_T1)) []","re(St(M3_n_T1,M4_p_T1)) []","im(St(M3_n_T1,M4_p_T1)) []","re(St(M3_n_T1,M4_n_T1)) []","im(St(M3_n_T1,M4_n_T1)) []","re(St(M3_n_T1,M3_p_T1)) []","im(St(M3_n_T1,M3_p_T1)) []","re(St(M3_n_T1,M3_n_T1)) []","im(St(M3_n_T1,M3_n_T1)) []"
245,0.422923280456682,0.294544216414652,0.100802589288553,-0.331765617521795,-0.228466651497322,-0.19871585512723,0.308079591594504,-0.536402949290779,0.100802589288553,-0.331765617521795,0.423089081813108,0.296491862222422,0.308269181762537,-0.536316199391772,-0.228990277341332,-0.197773423669546,-0.228466651497321,-0.19871585512723,0.308269181762538,-0.536316199391773,0.492401174301589,0.261470762718835,0.022764851163876,-0.25060310384089,0.308079591594504,-0.536402949290779,-0.228990277341332,-0.197773423669546,0.022764851163876,-0.25060310384089,0.491692162410425,0.260231809257671
246,0.425628822459056,0.290583108024465,0.099343176685751,-0.330695929725391,-0.230460307461559,-0.195133089505528,0.304915264351141,-0.539105518405557,0.099343176685751,-0.330695929725391,0.425794289670176,0.292548480233962,0.305111675459476,-0.539026809962965,-0.230973722284455,-0.194187466018522,-0.230460307461559,-0.195133089505528,0.305111675459476,-0.539026809962965,0.495197275229845,0.256051719692257,0.021577458794082,-0.248817192756051,0.304915264351141,-0.539105518405557,-0.230973722284455,-0.194187466018522,0.021577458794082,-0.248817192756051,0.494469387631594,0.254818043466175
247,0.428274077659936,0.286597763431583,0.09789142603311,-0.329609843359432,-0.232396604861929,-0.191535638752318,0.301729014195626,-0.541802507128512,0.09789142603311,-0.329609843359432,0.428439447919278,0.288580998381674,0.301932120381386,-0.541732073331857,-0.232899838962613,-0.190586966190268,-0.232396604861929,-0.191535638752318,0.301932120381386,-0.541732073331858,0.497912345610199,0.250605094479697,0.020406843123726,-0.247008131725042,0.301729014195626,-0.541802507128512,-0.232899838962613,-0.190586966190268,0.020406843123726,-0.247008131725042,0.497165645685174,0.249376992125513
248,0.430858966309771,0.282588945182787,0.096447842068327,-0.328507410092557,-0.234275629199514,-0.18792430021712,0.298520321784746,-0.544493683510092,0.096447842068327,-0.328507410092557,0.43102447890797,0.284590174267789,0.298729991737912,-0.544431756777657,-0.234768714570522,-0.186972719636832,-0.234275629199514,-0.18792430021712,0.298729991737912,-0.544431756777658,0.500546219015051,0.245131910168724,0.019253795956832,-0.245176116797826,0.298520321784746,-0.544493683510092,-0.234768714570522,-0.186972719636832,0.019253795956832,-0.245176116797826,0.499780774559526,0.243909677930335
249,0.43338341133762,0.278557412619175,0.095012924009045,-0.327388695470413,-0.236097470279243,-0.184299866313947,0.295288676215965,-0.547178798424007,0.095012924009045,-0.327388695470413,0.433549307556609,0.280576762281439,0.295504773144373,-0.547125610309321,-0.236580440560721,-0.18334551688103,-0.236097470279243,-0.184299866313947,0.295504773144373,-0.547125610309322,0.503098732564106,0.239633189666403,0.018119100507746,-0.243321365289747,0.295288676215965,-0.547178798424007,-0.236580440560721,-0.18334551688103,0.018119100507746,-0.243321365289747,0.502314615809818,0.238417123358982
250,0.435847338372108,0.27450392214301,0.0935871653602,-0.326253778618525,-0.237862222273284,-0.18066312476451,0.292033575288864,-0.549857585919452,0.0935871653602,-0.326253778618525,0.436013861380021,0.276541513866855,0.292255956883978,-0.549813367015664,-0.238335112708273,-0.179706143759978,-0.237862222273283,-0.18066312476451,0.292255956883978,-0.549813367015665,0.505569727077877,0.234109956058978,0.017003531080604,-0.241444115428098,0.292033575288864,-0.549857585919451,-0.238335112708273,-0.179706143759978,0.017003531080604,-0.241444115428098,0.504767014712324,0.232900351031944
251,0.438250675771294,0.270429227475375,0.092171053728085,-0.325102751950152,-0.23956998379348,-0.177014858828606,0.28875452575932,-0.552529763568994,0.092171053728085,-0.325102751950152,0.438418070518051,0.272485177782344,0.288983044162861,-0.552494743411109,-0.240032831184514,-0.176055381655769,-0.23956998379348,-0.177014858828606,0.288983044162861,-0.55249474341111,0.507959047243658,0.228563232957142,0.01590785275464,-0.239544626003206,0.28875452575932,-0.552529763568994,-0.240032831184514,-0.176055381655769,0.01590785275464,-0.239544626003206,0.50713782043114,0.227360384055889
252,0.44059335466101,0.266334079904674,0.090765070640748,-0.323935720878949,-0.24122085797228,-0.17335584752176,0.285451043586803,-0.555195032812345,0.090765070640748,-0.323935720878949,0.440761867774556,0.268408500350116,0.285685545358314,-0.5551694397773,-0.241673700639233,-0.172394007713351,-0.24122085797228,-0.17335584752176,0.285685545358314,-0.5551694397773,0.510266541793385,0.222994044826944,0.014832821074895,-0.23762317602367,0.285451043586803,-0.555195032812345,-0.241673700639233,-0.172394007713351,0.014832821074895,-0.23762317602367,0.509426886196744,0.221798246353258
253,0.442875308981231,0.262219228526064,0.089369691374376,-0.322752803536245,-0.242814952551559,-0.169686865820144,0.282122654175143,-0.557853079296239,0.089369691374376,-0.322752803536245,0.4430451886644,0.264312225697025,0.282362980260575,-0.557837140500805,-0.243257830290741,-0.16872279504564,-0.242814952551559,-0.169686865820144,0.282362980260575,-0.557837140500805,0.512492063692839,0.217403417306311,0.013779181747929,-0.235680064375413,0.282122654175143,-0.557853079296239,-0.243257830290741,-0.16872279504564,0.013779181747929,-0.235680064375413,0.511634069495855,0.216214962977468
254,0.445096475540047,0.258085420471877,0.087985384785301,-0.321554130492749,-0.244352379978807,-0.166008684852832,0.278768892607093,-0.560503573210652,0.087985384785301,-0.321554130492749,0.445267971468042,0.260197095986294,0.279014878308496,-0.560497514407144,-0.244785334023265,-0.16504251292593,-0.244352379978806,-0.166008684852832,0.279014878308496,-0.560497514407145,0.514635470341627,0.211792377507249,0.012747670342184,-0.233715609484181,0.278768892607093,-0.560503573210652,-0.244785334023265,-0.16504251292593,0.012747670342184,-0.233715609484181,0.513759232272018,0.210611560413722
255,0.447256794074859,0.253933401133114,0.086612613147328,-0.320339844484496,-0.245833257510116,-0.162322072081458,0.275389303872982,-0.563146169621582,0.086612613147328,-0.320339844484496,0.447430157293301,0.256063851640308,0.275640778819391,-0.563150215091365,-0.246256330491123,-0.161353926967653,-0.245833257510116,-0.162322072081458,0.275640778819391,-0.563150215091365,0.516696623783439,0.206161954303706,0.011739011992649,-0.231730148981147,0.275389303872982,-0.563146169621582,-0.246256330491123,-0.161353926967653,0.011739011992649,-0.231730148981147,0.515802241136421,0.204989066865467
256,0.449356207320382,0.249763914372091,0.085251831994088,-0.319110100142829,-0.247257707319476,-0.158627791467322,0.271983443093755,-0.565780508800619,0.085251831994088,-0.319110100142829,0.449531690143932,0.251913231554547,0.272240231213352,-0.565794881245391,-0.247670943229161,-0.157657799291555,-0.247257707319476,-0.158627791467322,0.272240231213352,-0.565794881245392,0.518675390926055,0.200513178605151,0.010753921109532,-0.229724039371252,0.271983443093755,-0.565780508800619,-0.247670943229161,-0.157657799291555,0.010753921109531,-0.229724039371252,0.517762967588411,0.199348512526515
257,0.451394661083119,0.245577702726299,0.083903489966125,-0.317865063728227,-0.248625856613832,-0.154926603626025,0.268550875738633,-0.568406216551528,0.083903489966125,-0.317865063728227,0.451572516994634,0.247745973302746,0.268812795232277,-0.568431136982388,-0.249029300768934,-0.153954888680357,-0.248625856613832,-0.154926603626025,0.268812795232277,-0.568431136982389,0.520571643770619,0.194847083615867,0.009793101090652,-0.227697655703939,0.268550875738633,-0.568406216551528,-0.249029300768934,-0.153954888680357,0.009793101090652,-0.227697655703939,0.519641288245232,0.193690929838848
258,0.45337210432192,0.241375507603581,0.082568028662478,-0.316604912867776,-0.249937837753428,-0.151219265969699,0.265091177837644,-0.571022904534073,0.082568028662478,-0.316604912867776,0.453552587872128,0.243562813333354,0.265358041153858,-0.571058592158351,-0.250331536760139,-0.150245950720969,-0.249937837753428,-0.151219265969699,0.265358041153858,-0.571058592158352,0.522385259649696,0.189164705080001,0.00885724403732,-0.225651391245906,0.265091177837644,-0.571022904534073,-0.250331536760139,-0.150245950720969,0.00885724403732,-0.225651391245906,0.521437085080485,0.188017353736144
259,0.4552884892343,0.237158069468689,0.081245882496503,-0.315329836296102,-0.251193788376936,-0.14750653283691,0.261603936189234,-0.573630170585298,0.081245882496503,-0.315329836296102,0.455471855941993,0.239364487157394,0.26187555000074,-0.573676842691154,-0.251577790096794,-0.146531737934341,-0.251193788376936,-0.14750653283691,0.26187555000074,-0.573676842691154,0.524116121473641,0.183467081512382,0.007947030473468,-0.223585657155551,0.261603936189234,-0.573630170585298,-0.251577790096794,-0.146531737934341,0.007947030473468,-0.223585657155551,0.523150245670867,0.182328821873029
260,0.45714377134819,0.232926128021323,0.079937478555731,-0.314040033599544,-0.252393851530892,-0.143789155610309,0.258088748563144,-0.576227599038485,0.079937478555731,-0.314040033599544,0.457330277600892,0.235151729527783,0.258364913745041,-0.576285470877275,-0.252768205047701,-0.142812999893025,-0.252393851530892,-0.143789155610309,0.258364913745042,-0.576285470877275,0.525764117984834,0.177755254415137,0.007063129067835,-0.221500882158731,0.258088748563144,-0.576227599038485,-0.252768205047701,-0.142812999893025,0.007063129067835,-0.221500882158731,0.524780663450702,0.176626374840098
261,0.458937909618794,0.228680422365715,0.078643236465539,-0.312735714963391,-0.253538175802981,-0.140067882822125,0.254545223898737,-0.578814761040007,0.078643236465539,-0.312735714963391,0.459127812573909,0.230925274610231,0.254825735508411,-0.578884045706418,-0.253902931390706,-0.139090483326543,-0.253538175802981,-0.140067882822125,0.254825735508411,-0.578884045706418,0.527329144019325,0.172030268480122,0.006206196359053,-0.219397512225502,0.254545223898737,-0.578814761040007,-0.253902931390706,-0.139090483326543,0.006206196359053,-0.219397512225502,0.526328237973852,0.170911056364716
262,0.460670866530247,0.224421691171864,0.077363568256471,-0.311417100921982,-0.25462691545869,-0.136343460247586,0.250972982498933,-0.581391214864282,0.077363568256471,-0.311417100921982,0.460864424016672,0.226685856145768,0.25125762975779,-0.58147212317424,-0.254982124550311,-0.135364932214638,-0.25462691545869,-0.136343460247586,0.25125762975779,-0.58147212317424,0.528811100775458,0.1662931717772,0.005376876483465,-0.217276010247495,0.250972982498933,-0.581391214864282,-0.254982124550311,-0.135364932214638,0.005376876483465,-0.217276010247495,0.527792875182532,0.165183913497628
263,0.462342608201795,0.220150672828493,0.076098878235027,-0.310084422111476,-0.255660230580897,-0.132616630986358,0.24737165621988,-0.583956506227044,0.076098878235027,-0.310084422111476,0.46254007862198,0.222434207605014,0.247660222497007,-0.584049246593406,-0.256005945738174,-0.131637087868529,-0.255660230580897,-0.132616630986358,0.247660222497007,-0.584049246593406,0.530209896089053,0.160545015928372,0.004575800905572,-0.21513685571558,0.24737165621988,-0.583956506227044,-0.256005945738174,-0.131637087868529,0.004575800905572,-0.21513685571558,0.529174487682641,0.159445996785401
264,0.463953104498193,0.215868105587813,0.074849562857755,-0.308737919025091,-0.256638287211945,-0.128888135532104,0.243740888656492,-0.586510168597116,0.074849562857755,-0.308737919025091,0.464154746730643,0.218171062334271,0.244033151454332,-0.586614946903153,-0.25697456209605,-0.127907689000234,-0.256638287211945,-0.128888135532104,0.244033151454332,-0.586614946903153,0.531525444714714,0.154786856267802,0.003803588150989,-0.212980544397489,0.243740888656492,-0.586510168597116,-0.25697456209605,-0.127907689000234,0.003803588150989,-0.212980544397489,0.530472995025163,0.153698360428711
265,0.465502329144067,0.211574727702194,0.073616010608538,-0.307377841770649,-0.257561257497759,-0.125158711830274,0.240080335323958,-0.589051723506906,0.073616010608538,-0.307377841770649,0.465708402446275,0.213897153693511,0.240376066266105,-0.589168742977598,-0.257888146840754,-0.1241774717801,-0.257561257497759,-0.125158711830274,0.240376066266105,-0.589168742977598,0.532757668612865,0.149019751987736,0.003060843541859,-0.210807588015065,0.240080335323958,-0.589051723506906,-0.257888146840754,-0.124177471780101,0.003060843541859,-0.210807588015065,0.531688323993224,0.147942062426515
266,0.46699025984196,0.20727127755281,0.072398601878921,-0.306004449830211,-0.258429319833587,-0.121429095324216,0.236389663835314,-0.591580680861796,0.072398601878921,-0.306004449830211,0.467201023753766,0.209613215186366,0.236688628656515,-0.591710141932949,-0.258746879410689,-0.120447169882632,-0.258429319833587,-0.121429095324216,0.236688628656515,-0.591710141932949,0.533906497242098,0.143244766270361,0.002348158934637,-0.20861851392081,0.236389663835314,-0.591580680861796,-0.258746879410689,-0.120447169882632,0.002348158934637,-0.20861851392081,0.532820408894425,0.142178164706111
267,0.468416878393814,0.202958493770354,0.071197708851381,-0.304618011821641,-0.259242659010933,-0.117700018989745,0.232668554075155,-0.594096539248624,0.071197708851381,-0.304618011821641,0.468632592641187,0.205319980582184,0.232970512613626,-0.594238639433836,-0.259550945613537,-0.116717514520733,-0.259242659010933,-0.117700018989745,0.232970512613626,-0.594238639433836,0.534971867856438,0.137462966405595,0.001666112460239,-0.206413864773424,0.232668554075155,-0.594096539248624,-0.259550945613538,-0.116717514520733,0.001666112460239,-0.206413864773424,0.533869191858013,0.136407733239116
268,0.469782170825646,0.198637115347899,0.070013695385447,-0.303218805261909,-0.260001466365271,-0.113972213358273,0.228916698369545,-0.596598786243431,0.070013695385447,-0.303218805261909,0.470003095224879,0.201018184030263,0.229221404561694,-0.596753719998925,-0.260300537774685,-0.1129892344685,-0.260001466365271,-0.113972213358273,0.229221404561694,-0.596753719998925,0.535953725807132,0.131675423894853,0.001015268266525,-0.20419419821201,0.228916698369545,-0.596598786243431,-0.260300537774685,-0.1129892344685,0.001015268266525,-0.20419419821201,0.534834623136525,0.13063183814339
269,0.471086127515166,0.194307881746007,0.06884691690658,-0.301807116331963,-0.260705939924126,-0.110246406528624,0.225133801652186,-0.599086898718656,0.06884691690658,-0.301807116331963,0.471312521877485,0.196708560166316,0.225441003529847,-0.599254857306014,-0.260995854885971,-0.109263056072662,-0.260705939924126,-0.110246406528624,0.225441003529847,-0.599254857306014,0.536852024848566,0.125883214540795,0.000396176263115,-0.201960086528653,0.225133801652186,-0.599086898718656,-0.260995854885971,-0.109263056072662,0.000396176263115,-0.201960086528653,0.535716661411496,0.124851553770908
270,0.472328743322115,0.189971532990139,0.067697720297742,-0.300383239642997,-0.26135628455512,-0.106523324167681,0.221319581626865,-0.601560343149937,0.067697720297742,-0.300383239642997,0.472560867358705,0.192391844211282,0.221629021317141,-0.601741514496756,-0.261637102754359,-0.10553970325284,-0.26135628455512,-0.106523324167681,0.221629021317141,-0.601741514496756,0.537666727447924,0.120087418523088,-0.000190628131416,-0.19971211633907,0.221319581626865,-0.601560343149937,-0.261637102754359,-0.10553970325284,-0.000190628131416,-0.19971211633907,0.536515274102842,0.11906795878163
271,0.473510017721101,0.185628809760484,0.066566443793596,-0.298947478003949,-0.261952712113578,-0.10280368949998,0.217473768926227,-0.604018575922682,0.066566443793596,-0.298947478003949,0.47374813094854,0.188068772062542,0.217785182654036,-0.604213144481197,-0.262224494150122,-0.101819897490722,-0.261952712113578,-0.10280368949998,0.217785182654036,-0.604213144481197,0.538397805098212,0.114289120460189,-0.000744624239942,-0.197450888251044,0.217473768926227,-0.604018575922682,-0.262224494150122,-0.101819897490722,-0.000744624239942,-0.197450888251044,0.537230437681549,0.113282136203361
272,0.474629954936696,0.181280453474258,0.065453416877293,-0.297500142190062,-0.262495441589305,-0.099088223286414,0.213596107266867,-0.606461043638568,0.065453416877293,-0.297500142190062,0.474874316582814,0.183740080377643,0.213909225360304,-0.60666919024227,-0.262758248954149,-0.098104357808336,-0.262495441589305,-0.099088223286414,0.213909225360305,-0.60666919024227,0.539045238634251,0.108489409457185,-0.001265306374722,-0.195177016530373,0.213596107266867,-0.606461043638568,-0.262758248954149,-0.098104357808336,-0.001265306374722,-0.195177016530373,0.537862137985259,0.107495173477648
