frequency,s11_real,s11_imag,s12_real,s12_imag,s13_real,s13_imag,s14_real,s14_imag,s21_real,s21_imag,s22_real,s22_imag,s23_real,s23_imag,s24_real,s24_imag,s31_real,s31_imag,s32_real,s32_imag,s33_real,s33_imag,s34_real,s34_imag,s41_real,s41_imag,s42_real,s42_imag,s43_real,s43_imag,s44_real,s44_imag
40,-0.5426496613244043,0.4474042452593753,0.3653913856502194,0.11113872813347017,-0.3637401481431553,-0.09924205663792127,-0.3387234337822116,-0.04458734062765789,0.36539138565021323,0.11113872813347714,-0.5427121386522914,0.44758306483578514,-0.3386143029690662,-0.04443204680200588,-0.36375911463437544,-0.09915930266538321,-0.36374014814316374,-0.09924205663792598,-0.33861430296907485,-0.04443204680201163,-0.4955463070576094,0.4523804245933468,0.38937208114765026,0.1102797309929396,-0.3387234337822219,-0.0445873406276642,-0.36375911463438526,-0.09915930266539054,0.3893720811476514,0.11027973099294627,-0.49552140439982173,0.4524816401417828
41,-0.5320430133605947,0.44752089264706063,0.37272392059315335,0.10340324698877187,-0.3712043265052643,-0.09096105266950971,-0.34512034219250404,-0.03511970172485113,0.37272392059314874,0.10340324698877518,-0.5321038757194371,0.4477076469794315,-0.34500453091819183,-0.03496368156580823,-0.3712241305595887,-0.09087692533363265,-0.3712043265052708,-0.09096105266951318,-0.3450045309181983,-0.034963681565811255,-0.48396181890372125,0.4517990919160185,0.39750647617648527,0.10174346078430295,-0.34512034219251153,-0.03511970172485546,-0.37122413055959563,-0.09087692533363556,0.39750647617648727,0.10174346078430715,-0.4839308618133894,0.4519019333984282
42,-0.5217446531128186,0.4473237022623812,0.37967444525180205,0.09538162509785506,-0.3782773439714834,-0.08238222580056695,-0.3511006674318207,-0.025364641925733553,0.37967444525179894,0.09538162509785617,-0.5218036980970924,0.4475183172539833,-0.3509781614973406,-0.025208152658002803,-0.37829808804271,-0.0822965202388072,-0.37827734397148616,-0.08238222580056753,-0.35097816149734473,-0.025208152658002525,-0.47269449759420984,0.450863740143026,0.405245330101381,0.09287885246243827,-0.3511006674318237,-0.02536464192573437,-0.37829808804271325,-0.08229652023880703,0.40524533010138103,0.09287885246243999,-0.472657325073075,0.4509678210661344
43,-0.5117613981373601,0.4468351377228069,0.3862361947424351,0.0870970501907804,-0.38495196731928216,-0.07352911109686333,-0.3566571093765247,-0.015345993883505757,0.38623619474243365,0.08709705019077804,-0.5118184325050409,0.44703753956299047,-0.356527907119634,-0.01518928567416522,-0.38497372828797227,-0.07344161472319033,-0.38495196731928155,-0.07352911109686311,-0.3565279071196357,-0.01518928567416479,-0.4617524192570474,0.44959717462275983,0.41258043017136553,0.08370948252633653,-0.356657109376524,-0.015345993883505549,-0.3849737282879729,-0.07344161472318946,0.41258043017136614,0.08370948252633725,-0.46170890061098036,0.44970210153719414
44,-0.5020987158096145,0.44607739373927857,0.39240376590605985,0.07857243639759395,-0.39122234888126217,-0.06442498364515839,-0.36178375577433375,-0.005087334827074408,0.3924037659060589,0.07857243639759151,-0.5021535539436428,0.4462875087614057,-0.3616478666118836,-0.004930650169450795,-0.39124517865252956,-0.0643354792133847,-0.39122234888125984,-0.06442498364515725,-0.361647866611883,-0.004930650169449269,-0.45114228859069827,0.4480219653496295,0.4195049479427237,0.07425868823777887,-0.36178375577433064,-0.005087334827073409,-0.3912451786525266,-0.06433547921338253,0.4195049479427234,0.07425868823777795,-0.45109232256217585,0.44812734081081584
45,-0.4927607863930872,0.44507232862344237,0.398173053298966,0.0698303575510767,-0.39708396229281673,-0.05509278982584723,-0.3664760180004358,0.005388082187577803,0.3981730532989648,0.0698303575510722,-0.4928132490781617,0.445290082991459,-0.3663334610025211,0.00554450885141114,-0.39710788867016633,-0.05500105819786558,-0.39708396229281273,-0.055092789825845895,-0.36633346100251796,0.005544508851413998,-0.4408695012332998,0.4461603782420748,0.42601337572822057,0.0645495001055468,-0.36647601800043,0.005388082187578219,-0.3971078886701613,-0.055001058197863106,0.42601337572821746,0.06454950010554661,-0.44081301488368396,0.44626580342218763
46,-0.48375056751402146,0.44384140397499877,0.4035411839444736,0.060892987570239504,-0.40253353679808845,-0.045555085856712974,-0.37073056536366716,0.016057389769855518,0.403541183944474,0.06089298757023176,-0.48380048100475964,0.44406672327208885,-0.3705813678932419,0.016213332212570097,-0.4025585645775087,-0.04546090847242659,-0.4025335367980827,-0.045555085856712335,-0.3705813678932373,0.016213332212572235,-0.430938207626557,0.4440343136161309,0.4321014617582459,0.05460458138152671,-0.3707305653636592,0.016057389769855906,-0.40255856457750117,-0.0454609084724244,0.43210146175824277,0.054604581381524686,-0.43087515504234436,0.4441393905723554
47,-0.4750698594480805,0.4424056312207697,0.40850645140913483,0.051782047603574494,-0.40756899072695446,-0.03583398329623358,-0.3745452585736009,0.026898160735580975,0.40850645140913444,0.05178204760356611,-0.47511705479723954,0.44263843999945396,-0.3743894550181379,0.027053400921885074,-0.4075951029604552,-0.035737144347944366,-0.407568990726947,-0.035833983296233385,-0.3743894550181305,0.027053400921886905,-0.42135137777280945,0.4416652515324512,0.4377661446108556,0.04444617427047162,-0.3745452585735904,0.02689816073558088,-0.40759510296044377,-0.03573714434794295,0.43776614461085167,0.044446174270469346,-0.4212817386600653,0.441769585147087
48,-0.4667193706926322,0.4407855246569544,0.4130682497038318,0.042518759590932265,-0.41218936468807954,-0.025951101166334978,-0.3779190829129947,0.03788845603091266,0.41306824970383005,0.04251875959092127,-0.46676368330418827,0.44102574599630584,-0.377756713527864,0.038042783938144004,-0.4122165240708805,-0.02585138948531951,-0.4121893646880709,-0.025951101166335616,-0.3777567135278551,0.03804278393814617,-0.41211086635106753,0.4390742036733099,0.44300548740908086,0.034096052531982,-0.37791908291298204,0.037888456030911594,-0.41221652407086773,-0.0258513894853184,0.4430054874090754,0.03409605253197867,-0.41203464457196676,0.4391774032885747
49,-0.45869878336198777,0.4390010606318019,0.4172270074505766,0.033123805889310104,-0.4163947549582336,-0.01592752433436878,-0.3808520815961786,0.049006866394579476,0.41722700745057406,0.03312380588929775,-0.45874005273232077,0.439248615735651,-0.3806831914730101,0.04916007970649405,-0.4164229052988363,-0.015824735001401663,-0.41639475495822337,-0.015927524334370086,-0.3806831914730004,0.04916007970649462,-0.40321747772145433,0.43628167139095064,0.4478186122274841,0.023575480136495852,-0.3808520815961651,0.049006866394576964,-0.41642290529882225,-0.015824735001402274,0.4478186122274779,0.023575480136493576,-0.40313469981697,0.4363833521661431
50,-0.4510068180021436,0.43707164249798897,0.42098412269991936,0.02361729459988335,-0.42018624748660066,-0.00578376778105727,-0.38334528973319115,0.06023254812783323,0.42098412269991514,0.023617294599871164,-0.45104488761308714,0.4373264503575641,-0.3831699279005547,0.06038445183077851,-0.4202153152238349,-0.005677703475830825,-0.42018624748659117,-0.0057837677810601285,-0.38316992790054544,0.06038445183077848,-0.39467103040713714,0.4333076095595173,0.45220563509618633,0.012905175626177656,-0.38334528973317766,0.060232548127828855,-0.42021531522381966,-0.005677703475831769,0.4522056350961813,0.01290517562617502,-0.3945817441405336,0.4334073935809766
51,-0.44364129747715836,0.43501607096085093,0.42434189873141615,0.014018730230619836,-0.42356585287505955,0.0044602536253646186,-0.385400669262183,0.07154525334886672,0.42434189873141015,0.014018730230607679,-0.4436760148064407,0.4352780480967262,-0.3852188879207963,0.07169565925800733,-0.4235957486110224,0.004569781518547061,-0.4235658528750512,0.0044602536253604275,-0.3852188879207856,0.07169565925800667,-0.3864704206983836,0.4301713958588802,0.4561676019398734,0.002105281825743349,-0.3854006692621692,0.07154525334886114,-0.4235957486110066,0.004569781518544508,0.4561676019398664,0.0021052818257420447,-0.386374693645648,0.4302689130342193
52,-0.4365992096303757,0.432852519450152,0.4273034811211922,0.004346989330100914,-0.42653644264177637,0.01478525022975874,-0.38702104515925073,0.08292535511042332,0.4273034811211853,0.004346989330089118,-0.4366304262478575,0.4331215797409476,-0.3868328990494758,0.08307408135143363,-0.4265670626641248,0.014898420740880242,-0.42653644264176716,0.014785250229753688,-0.386832899049465,0.0830740813514327,-0.37861368507489845,0.4268918051190292,0.4597064257417308,-0.008804659453036462,-0.3870210451592387,0.08292535511041496,-0.4265670626641098,0.01489842074087605,0.4597064257417232,-0.008804659453037517,-0.37851160328068545,0.4269866938867247
53,-0.42987676847064066,0.43059851414795863,0.42987279631604636,-0.00537969926698606,-0.4291016870258978,0.025172577942965374,-0.38821004318548036,0.09435386775653402,0.4298727963160396,-0.005379699266998023,-0.42990434019213475,0.43087456874777275,-0.38801558908125644,0.09450073822551369,-0.4291329147973765,0.025289559839519082,-0.4291016870258892,0.02517257794295938,-0.3880155890812443,0.0945007382255117,-0.3710980611900556,0.42348698835798015,0.46282482517806617,-0.019805728066861233,-0.38821004318546903,0.09435386775652516,-0.4291329147973616,0.02528955983951392,0.46282482517805706,-0.019805728066860928,-0.3709897279011556,0.4235788962420117
54,-0.42346947367671656,0.4282709183135036,0.43205449191261425,-0.015143769934386764,-0.43126599454591585,0.0356042542172276,-0.3889720293857245,0.10581246288770876,0.4320544919126066,-0.015143769934399837,-0.4234932607508204,0.42855387565544534,-0.38877132570620365,0.10595730670906622,-0.43129770214304325,0.03572520551092229,-0.4312659945459074,0.035604254217221215,-0.38877132570619216,0.1059573067090638,-0.3639200472039009,0.41997445615353424,0.46552626492869087,-0.030879641904371036,-0.38897202938571196,0.10581246288769933,-0.4312977021430269,0.03572520551091629,0.46552626492868265,-0.030879641904370037,-0.3638055816867123,0.42006304019068563
55,-0.41737216825179035,0.4258859205565425,0.43385387880314513,-0.024928331830274236,-0.4330344534831352,0.046062970004104836,-0.38931205151252446,0.117283481294005,0.4338538788031364,-0.024928331830286532,-0.41739203555902793,0.42617568643662057,-0.3891051580405857,0.11742613229294382,-0.433066502969855,0.04618803762006801,-0.43303445348312714,0.046062970004097786,-0.38910515804057433,0.11742613229294094,-0.35707545929131057,0.41637106599931883,0.46781489783076224,-0.04200876929688077,-0.3893120515125133,0.11728348129399452,-0.43306650296984045,0.04618803762006066,0.4678148978307548,-0.04200876929687983,-0.3569549957353315,0.41645599306399816
56,-0.41157909419517286,0.4234590267234121,0.43527687531592385,-0.034717176883951456,-0.43441277542474466,0.056532098042079926,-0.3892357825114887,0.12874994120314215,0.4352768753159148,-0.034717176883962086,-0.411594911442326,0.4237555044566148,-0.3890227602067968,0.12889023740622232,-0.4344450201503243,0.05666141762991658,-0.43441277542473833,0.05653209804207232,-0.38902276020678556,0.1288902374062179,-0.350559487187202,0.41269301330751507,0.46969550901000967,-0.05317613780504632,-0.38923578251147994,0.12874994120313105,-0.4344450201503111,0.05666141762990795,0.46969550901000334,-0.05317613780504324,-0.3504331736929361,0.4127739603560493
57,-0.4060839460895182,0.42100505507412067,0.4363299534484,-0.04449478450890873,-0.4354072409679305,0.0669956978063769,-0.38874946617121486,0.14019554317642227,0.43632995344838893,-0.04449478450891867,-0.40609558798551354,0.42130814571326486,-0.3885303770647443,0.1403333263505928,-0.4354395267815685,0.0671293936730723,-0.43540724096792516,0.06699569780636758,-0.3885303770647342,0.14033332635058843,-0.34436674766266995,0.4089558257346119,0.4711734620925713,-0.06436543969752925,-0.3887494661712071,0.14019554317641025,-0.4354395267815552,0.06712939367306386,0.47117346209256383,-0.06436543969752676,-0.344234745309722,0.4090324799878167
58,-0.4008799225296769,0.4185381344443077,0.437020087264441,-0.0542463233430798,-0.43602464765718785,0.07743851743761665,-0.38785986501139547,0.15160467196960004,0.4370200872644297,-0.05424632334308954,-0.40088726893257365,0.41884773705128114,-0.3876347721679928,0.1517397872072383,-0.4360568140346268,0.07757670258322549,-0.4360246476571811,0.07743851743760777,-0.38763477216798076,0.15173978720723277,-0.3384913358543944,0.4051743605213063,0.47225464757335855,-0.07556103442402054,-0.3878598650113866,0.1516046719695886,-0.4360568140346128,0.0775767025832162,0.47225464757335134,-0.07556103442401738,-0.3383538178435765,0.4052464196010902
59,-0.39595977534410204,0.41607170510177555,0.437354703503334,-0.06395765030176029,-0.43627226020123816,0.08784599294888618,-0.3865742104568042,0.1629623956589885,0.4373547035033226,-0.06395765030176775,-0.3959627113715247,0.4163877170605951,-0.38634317799254103,0.16309469101379176,-0.4363041412811965,0.08798876918713061,-0.43627226020123533,0.08784599294887893,-0.3863431779925314,0.16309469101378635,-0.3329268743947833,0.4013628045535806,0.4729454333925256,-0.0867479483701111,-0.3865742104567993,0.1629623956589776,-0.43630414128118483,0.08798876918712108,0.4729454333925197,-0.08674794837010857,-0.3327840252568218,0.40142997658638013
60,-0.39131585658099055,0.41361852202387556,0.4373416344276344,-0.07361530721270027,-0.4361577629935296,0.09820424499344282,-0.38490015532219474,0.17425446231587183,0.43734163442762486,-0.07361530721270751,-0.3913142726787925,0.4139408393852575,-0.3846632484638168,0.1743837884920788,-0.4361891885238738,0.09835170314069391,-0.4361577629935257,0.09820424499343441,-0.3846632484638082,0.17438378849207253,-0.32766656031256547,0.39753467686829225,0.47325261775001826,-0.09791187216614416,-0.3849001553221893,0.1742544623158599,-0.4361891885238628,0.0983517031406835,0.47325261775001337,-0.09791187216614017,-0.32751857517536476,0.39759668056534603
61,-0.3869401632501807,0.4111906603388976,0.4369890729186735,-0.08320651528686052,-0.43568921494078144,0.10850007345753324,-0.3828457286134631,0.18546729449462296,0.4369890729186619,-0.08320651528686804,-0.38693395521627305,0.41151917818630057,-0.3826030137880836,0.18559350458998372,-0.43572001113620495,0.108652293575137,-0.4356892149407787,0.10850007345752499,-0.3826030137880765,0.1855935045899776,-0.3227032096926655,0.3937028333432805,0.4731833841695244,-0.10903915580637644,-0.3828457286134601,0.18546729449461213,-0.4357200111361976,0.10865229357512705,0.47318338416951977,-0.1090391558063731,-0.32255029359891596,0.39375939806517374
62,-0.3828243798280117,0.40879952269091546,0.4363055298129903,-0.09271916766222355,-0.43487500658759,0.11872095012510317,-0.380419292633778,0.19658798178228482,0.43630552981297827,-0.0927191676622297,-0.3828134487900066,0.4091341355188334,-0.3801708375780059,0.19671093108341012,-0.4349049969020539,0.11887800180155768,-0.43487500658758765,0.11872095012509482,-0.3801708375779974,0.1967109310834028,-0.3180293001011213,0.3898794733284653,0.4727452588066587,-0.12011680181885503,-0.38041929263377483,0.1965879817822742,-0.43490499690204526,0.1188780018015469,0.47274525880665474,-0.12011680181885123,-0.31787166736815725,0.3899303391393628
63,-0.37895991854593775,0.4064558483043493,0.43529979345952957,-0.10214182024221781,-0.4337238195108283,0.12885500964382893,-0.3776295023689229,0.20760427164000952,0.43529979345951936,-0.10214182024222257,-0.37894417089277416,0.40679645040026124,-0.37737537624786727,0.20772381746733748,-0.4337528253291777,0.1290169523049105,-0.43372381951082684,0.12885500964382207,-0.3773753762478582,0.20772381746733187,-0.313637010794814,0.38607614799112244,0.4719460699822841,-0.13113245671062632,-0.3776295023689226,0.2076042716399984,-0.43375282532917037,0.12901695230489993,0.4719460699822789,-0.13113245671062274,-0.31347488440923815,0.38612106570596205
64,-0.37533795749554716,0.40416972354014935,0.4339808914660468,-0.11146368103484405,-0.432244587945919,0.13889103900483632,-0.37448526711432933,0.21850455874969318,0.4339808914660356,-0.11146368103484838,-0.37531730476429037,0.4045162093626344,-0.37422554064220015,0.2186205603481686,-0.43227242920004344,0.13905792224137847,-0.43224458794591725,0.13889103900482908,-0.3742255406421924,0.21862056034816188,-0.30951826074814076,0.38230377016446615,0.4707939099098435,-0.14207440089725043,-0.3744852671143286,0.2185045587496827,-0.43227242920003606,0.1390579222413682,0.47079390990984066,-0.14207440089724682,-0.30935187178837603,0.38234250139087966
65,-0.3719494765921164,0.40195059375142134,0.4323580545936199,-0.12067459818347154,-0.43044646259726865,0.14881846573205992,-0.370995714296275,0.22927787306267947,0.4323580545936092,-0.12067459818347695,-0.37192383531223244,0.40230285829750945,-0.3707304598516927,0.2293901915334023,-0.43047295831277343,0.14899032963662381,-0.43044646259726826,0.14881846573205332,-0.3707304598516846,0.22939019153339665,-0.3056647445387328,0.37857262550448434,0.4692970985755863,-0.15293153731040537,-0.3709957142962739,0.22927787306267036,-0.430472958312767,0.148990329636614,0.46929709857558405,-0.15293153731039943,-0.3054943316194871,0.3786049426800279
66,-0.368785291447034,0.3998072762609382,0.43044068275025815,-0.1297650468658256,-0.4283387765772603,0.15862734496140832,-0.36717015543181014,0.2399138667315446,0.4304406827502497,-0.12976504686582768,-0.3687545829449366,0.400165215416985,-0.3668994471622258,0.24002236499911492,-0.4283637453570383,0.1588042204665856,-0.42833877657726027,0.15862734496140224,-0.36689944716222045,0.24002236499910895,-0.3020679661427923,0.37489238477509207,0.4674641497221842,-0.16369337886260715,-0.36717015543180953,0.23991386673153636,-0.42836374535703303,0.15880422046657644,0.46746414972218314,-0.16369337886260243,-0.30189377487642116,0.3749180711991853
67,-0.36583608520576405,0.39774797429745895,0.4282383130281585,-0.13872611522372552,-0.4259310134118872,0.168308345574864,-0.3630180541655103,0.250402800090882,0.4282383130281496,-0.13872611522372752,-0.36580023537307393,0.3981114851684256,-0.3627419680764924,0.2505073429008505,-0.42595427386320184,0.168490254787363,-0.42593101341188766,0.16830834557485824,-0.3627419680764873,0.2505073429008448,-0.29871927069731413,0.3712721170962299,0.46530373887950904,-0.17435003493392004,-0.3630180541655111,0.2504028000908745,-0.42595427386319745,0.16849025478735424,0.4653037388795078,-0.1743500349339169,-0.29854155316801256,0.3712909669555808
68,-0.36309243841310124,0.39578029174133356,0.4257605897240434,-0.14754948947296706,-0.4232327770463219,0.1778527355403385,-0.35854899631630655,0.2607355268386393,0.42576058972403363,-0.1475494894729687,-0.3630513774423679,0.3961492729543233,-0.35826761034262955,0.2608359807793651,-0.42325414815800033,0.17803969206630887,-0.4232327770463217,0.1778527355403336,-0.35826761034262367,0.2608359807793601,-0.2956098742919773,0.36772030400339595,0.46282467338083166,-0.18489219703187876,-0.3585489963163073,0.26073552683863255,-0.4232541481579982,0.17803969206630132,0.46282467338083094,-0.1848921970318751,-0.2954288885396233,0.3677321223892228
